prompt_id,group,category,text,construction_or_source_note,legacy_core,legacy_prompt_sha256,split,token_ids,token_count,prompt_text_sha256,raw_file_sha256,manifest_fingerprint
ACT-IPIP-O2-01,ipip_stems,O2,Believe in the importance of art.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,ce4d24706172bb1974f5f0903836f3fd69f62b38917b784f3e80edf142005efe,train,"[128000, 22404, 19704, 304, 279, 12939, 315, 1989, 13]",9,ce4d24706172bb1974f5f0903836f3fd69f62b38917b784f3e80edf142005efe,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O2-02,ipip_stems,O2,See beauty in things that others might not notice.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,8a6cafb1ad307cb8c555a417972cc210fbb9dcc7e842152de2feaab36f9a38a3,train,"[128000, 10031, 13444, 304, 2574, 430, 3885, 2643, 539, 5406, 13]",11,8a6cafb1ad307cb8c555a417972cc210fbb9dcc7e842152de2feaab36f9a38a3,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O2-03,ipip_stems,O2,Do not like poetry.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,94d092a7191c061d60bbc79af22890671d2b0e5c794483872c06e9f4a685ffa9,test,"[128000, 5519, 539, 1093, 32349, 13]",6,94d092a7191c061d60bbc79af22890671d2b0e5c794483872c06e9f4a685ffa9,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O2-04,ipip_stems,O2,Do not enjoy going to art museums.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,d07115606ce7ba6351d4e9dda97daaf31c65d96d93afe67d2730b6fb281ac332,validation,"[128000, 5519, 539, 4774, 2133, 311, 1989, 51677, 13]",9,d07115606ce7ba6351d4e9dda97daaf31c65d96d93afe67d2730b6fb281ac332,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O3-01,ipip_stems,O3,Experience my emotions intensely.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,80a5667817f4f259d547f55035472877cc87eb937c429cb87ca1f32723b25217,test,"[128000, 35215, 856, 21958, 70733, 13]",6,80a5667817f4f259d547f55035472877cc87eb937c429cb87ca1f32723b25217,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O3-02,ipip_stems,O3,Feel others' emotions.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,85d2b9640b83b69192d918597d6d08f4428854d1589acd74ee4b8c8186e63544,train,"[128000, 34027, 3885, 6, 21958, 13]",6,85d2b9640b83b69192d918597d6d08f4428854d1589acd74ee4b8c8186e63544,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O3-03,ipip_stems,O3,Rarely notice my emotional reactions.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,c0cfac2956182255854eceffffb8782b49c3c7da5fac2238c8d8e1144f21d4df,validation,"[128000, 67511, 398, 5406, 856, 14604, 25481, 13]",8,c0cfac2956182255854eceffffb8782b49c3c7da5fac2238c8d8e1144f21d4df,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O3-04,ipip_stems,O3,Don't understand people who get emotional.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,dde3f7d0babbf7687c88a58370adf1cf479d5b95a9c69d1dacb06debba27a176,train,"[128000, 8161, 956, 3619, 1274, 889, 636, 14604, 13]",9,dde3f7d0babbf7687c88a58370adf1cf479d5b95a9c69d1dacb06debba27a176,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O4-01,ipip_stems,O4,Prefer variety to routine.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,ccc166cb6340703c004ad9d870e3e749b0d33a1e8a4f97f632122a0ca9d1cb99,train,"[128000, 4808, 809, 8205, 311, 14348, 13]",7,ccc166cb6340703c004ad9d870e3e749b0d33a1e8a4f97f632122a0ca9d1cb99,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O4-02,ipip_stems,O4,Prefer to stick with things that I know.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,5466a16cde1f0d0e5a27ef8af1d9ef83f491f2447fdd9312fd7d2d1ea2513c30,train,"[128000, 4808, 809, 311, 9396, 449, 2574, 430, 358, 1440, 13]",11,5466a16cde1f0d0e5a27ef8af1d9ef83f491f2447fdd9312fd7d2d1ea2513c30,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O4-03,ipip_stems,O4,Dislike changes.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,082a724038768557a24d7bcf933adf188612e9a091416a661b3188d3504db77b,validation,"[128000, 4944, 4908, 4442, 13]",5,082a724038768557a24d7bcf933adf188612e9a091416a661b3188d3504db77b,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O4-04,ipip_stems,O4,Am attached to conventional ways.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,c187adf35733e3aceedc8f9e60c828fb47551379ae7b4834c538f3e4a2f95ea3,test,"[128000, 6219, 12673, 311, 21349, 5627, 13]",7,c187adf35733e3aceedc8f9e60c828fb47551379ae7b4834c538f3e4a2f95ea3,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O5-01,ipip_stems,O5,Love to read challenging material.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,ae1a05a42b8a20fabba70c71705b2db95f040e46a27ad4a83b7f10642809fa7f,train,"[128000, 29351, 311, 1373, 17436, 3769, 13]",7,ae1a05a42b8a20fabba70c71705b2db95f040e46a27ad4a83b7f10642809fa7f,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O5-02,ipip_stems,O5,Avoid philosophical discussions.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,2c3e9200fbafa3c19a7eabed3406850feeab8e098069c9a32d9bb70078b2174c,validation,"[128000, 53216, 41903, 20954, 13]",5,2c3e9200fbafa3c19a7eabed3406850feeab8e098069c9a32d9bb70078b2174c,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O5-03,ipip_stems,O5,Have difficulty understanding abstract ideas.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,45af2aff7201d6d9dad34a2907ee708ce14744f7f4c7eabe447c9de9d67088ee,train,"[128000, 12389, 17250, 8830, 8278, 6848, 13]",7,45af2aff7201d6d9dad34a2907ee708ce14744f7f4c7eabe447c9de9d67088ee,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O5-04,ipip_stems,O5,Am not interested in theoretical discussions.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,a893b8d754a9338fd8003d3d5c94b9c8c1de173a65b84405f3967896108f7128,test,"[128000, 6219, 539, 8173, 304, 32887, 20954, 13]",8,a893b8d754a9338fd8003d3d5c94b9c8c1de173a65b84405f3967896108f7128,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O6-01,ipip_stems,O6,Tend to vote for liberal political candidates.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,c9936ebee63367da2f740205bce7d1a4fc54603120906f51b6771d72814b32e2,validation,"[128000, 51, 408, 311, 7055, 369, 18250, 5054, 11426, 13]",10,c9936ebee63367da2f740205bce7d1a4fc54603120906f51b6771d72814b32e2,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O6-02,ipip_stems,O6,Believe that there is no absolute right and wrong.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,9d051224443d609905adb24c75dc2a125109efd6205126700c45161e55231b79,train,"[128000, 22404, 19704, 430, 1070, 374, 912, 10973, 1314, 323, 5076, 13]",12,9d051224443d609905adb24c75dc2a125109efd6205126700c45161e55231b79,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O6-03,ipip_stems,O6,Tend to vote for conservative political candidates.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,07633d9920adf94ef7b90b777d1df1bd60388b139e10c8f7f99d5e03856475a1,test,"[128000, 51, 408, 311, 7055, 369, 15692, 5054, 11426, 13]",10,07633d9920adf94ef7b90b777d1df1bd60388b139e10c8f7f99d5e03856475a1,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-O6-04,ipip_stems,O6,Believe that we should be tough on crime.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,72375cd2b28f8829b9c96d4b0d3b811041e0bf45b2798e40accca10f53cc2921,train,"[128000, 22404, 19704, 430, 584, 1288, 387, 11292, 389, 9977, 13]",11,72375cd2b28f8829b9c96d4b0d3b811041e0bf45b2798e40accca10f53cc2921,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A1-01,ipip_stems,A1,Trust others.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,048c6b0d29ed98894a1a2a5edaaa847d0695d471e6a8dfa5f5b40b05aa9c15e0,train,"[128000, 46648, 3885, 13]",4,048c6b0d29ed98894a1a2a5edaaa847d0695d471e6a8dfa5f5b40b05aa9c15e0,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A1-02,ipip_stems,A1,Believe that others have good intentions.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,d257b265759b55d86b363d7018ad74462c45b39d33386131d7004a4b33686e23,test,"[128000, 22404, 19704, 430, 3885, 617, 1695, 34334, 13]",9,d257b265759b55d86b363d7018ad74462c45b39d33386131d7004a4b33686e23,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A1-03,ipip_stems,A1,Trust what people say.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,267b55aa939417d3dda2094e822f0ee95735988a1124452c1cc1a8dadadcf7f5,train,"[128000, 46648, 1148, 1274, 2019, 13]",6,267b55aa939417d3dda2094e822f0ee95735988a1124452c1cc1a8dadadcf7f5,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A1-04,ipip_stems,A1,Distrust people.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,50fb0cc7cb81122e17bd3d200cfa6d933f50aa7c2758724797ac530758594f11,validation,"[128000, 35, 3843, 592, 1274, 13]",6,50fb0cc7cb81122e17bd3d200cfa6d933f50aa7c2758724797ac530758594f11,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A2-01,ipip_stems,A2,Use others for my own ends.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,68afab045dfc2a6d160058a87d734cbaa535dc6a0e11b8f67bcbd54ec5eb05c2,test,"[128000, 10464, 3885, 369, 856, 1866, 10548, 13]",8,68afab045dfc2a6d160058a87d734cbaa535dc6a0e11b8f67bcbd54ec5eb05c2,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A2-02,ipip_stems,A2,Cheat to get ahead.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,9edfa2d8b72cb229b86dc40c8399cd5a43361245ec159c43be210f5f7eaeb4c1,train,"[128000, 34, 20559, 311, 636, 8469, 13]",7,9edfa2d8b72cb229b86dc40c8399cd5a43361245ec159c43be210f5f7eaeb4c1,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A2-03,ipip_stems,A2,Take advantage of others.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,6ad77c50b0b161166df818e8757f2e7487cee9e107f596ead7248557febe53b5,train,"[128000, 18293, 9610, 315, 3885, 13]",6,6ad77c50b0b161166df818e8757f2e7487cee9e107f596ead7248557febe53b5,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A2-04,ipip_stems,A2,Obstruct others' plans.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,fb1bc6177a9d78286896a621eb9bff457ba3f8d3bb85e3f77cd5aa7d1fd33675,validation,"[128000, 4213, 1257, 3885, 6, 6787, 13]",7,fb1bc6177a9d78286896a621eb9bff457ba3f8d3bb85e3f77cd5aa7d1fd33675,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A3-01,ipip_stems,A3,Am concerned about others.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,16ede3de2414a55b756abacebd81352caff1a68b9aea0fe0b5c97617011e265a,train,"[128000, 6219, 11920, 922, 3885, 13]",6,16ede3de2414a55b756abacebd81352caff1a68b9aea0fe0b5c97617011e265a,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A3-02,ipip_stems,A3,Love to help others.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,a8db4e32d004a925f1b835a0aef5e22c4ae766932f61d6f364db8ec1b52cae5d,test,"[128000, 29351, 311, 1520, 3885, 13]",6,a8db4e32d004a925f1b835a0aef5e22c4ae766932f61d6f364db8ec1b52cae5d,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A3-03,ipip_stems,A3,Am indifferent to the feelings of others.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,c5cc74d89609a8a092dc5188fe3d4f97200594cf61b914be01f63f77c1b419eb,train,"[128000, 6219, 80008, 311, 279, 16024, 315, 3885, 13]",9,c5cc74d89609a8a092dc5188fe3d4f97200594cf61b914be01f63f77c1b419eb,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A3-04,ipip_stems,A3,Take no time for others.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,78be60cdda373930a613ceb253d73da54a30143bf2f97576a3c923befdebbcc0,validation,"[128000, 18293, 912, 892, 369, 3885, 13]",7,78be60cdda373930a613ceb253d73da54a30143bf2f97576a3c923befdebbcc0,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A4-01,ipip_stems,A4,Love a good fight.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,28ea38f8c13212adb8fe0faba5e9698efe6ac05a238f3e744ac481677bbf010b,train,"[128000, 29351, 264, 1695, 4465, 13]",6,28ea38f8c13212adb8fe0faba5e9698efe6ac05a238f3e744ac481677bbf010b,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A4-02,ipip_stems,A4,Yell at people.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,8f613b2c70bde9c73acbccf6fe567b9991fa0dc52a8012b8a5063ae5d539d8ce,validation,"[128000, 56, 616, 520, 1274, 13]",6,8f613b2c70bde9c73acbccf6fe567b9991fa0dc52a8012b8a5063ae5d539d8ce,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A4-03,ipip_stems,A4,Insult people.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,42e256aeddf367b47f77844ca646bf47ab76dc7ebe9c2e2c72bcfc892dfe0091,train,"[128000, 15841, 495, 1274, 13]",5,42e256aeddf367b47f77844ca646bf47ab76dc7ebe9c2e2c72bcfc892dfe0091,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A4-04,ipip_stems,A4,Get back at others.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,b83357285495b5bf712ab0185b498c826ca47f223e0618c59e98ba835baa26b7,test,"[128000, 1991, 1203, 520, 3885, 13]",6,b83357285495b5bf712ab0185b498c826ca47f223e0618c59e98ba835baa26b7,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A5-01,ipip_stems,A5,Believe that I am better than others.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,3afdd656906b1aef060c03775e072be9d14aac250efa338e6a7fec4a5e36ea73,validation,"[128000, 22404, 19704, 430, 358, 1097, 2731, 1109, 3885, 13]",10,3afdd656906b1aef060c03775e072be9d14aac250efa338e6a7fec4a5e36ea73,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A5-02,ipip_stems,A5,Think highly of myself.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,b8e96688202065e722cc34fd8828a61550635d6e921304aa5e85080777ceed6e,test,"[128000, 39787, 7701, 315, 7182, 13]",6,b8e96688202065e722cc34fd8828a61550635d6e921304aa5e85080777ceed6e,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A5-03,ipip_stems,A5,Have a high opinion of myself.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,f55d9f4b0757584c1ce5178c8b196da5b1f29d69a7b787d7c5f9372aae49e833,train,"[128000, 12389, 264, 1579, 9647, 315, 7182, 13]",8,f55d9f4b0757584c1ce5178c8b196da5b1f29d69a7b787d7c5f9372aae49e833,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A5-04,ipip_stems,A5,Boast about my virtues.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,773217e627fa9689bd435c8d67c1e6fe7686b1c8ca844e80b0ab46066dffa19a,train,"[128000, 1255, 561, 922, 856, 66627, 13]",7,773217e627fa9689bd435c8d67c1e6fe7686b1c8ca844e80b0ab46066dffa19a,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A6-01,ipip_stems,A6,Sympathize with the homeless.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,af6eef0cdfb2cc9c5ec9ea1d7983733569f278b2f7d2ed3feff66eb3373c853c,test,"[128000, 35767, 1331, 589, 553, 449, 279, 23855, 13]",9,af6eef0cdfb2cc9c5ec9ea1d7983733569f278b2f7d2ed3feff66eb3373c853c,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A6-02,ipip_stems,A6,Feel sympathy for those who are worse off than myself.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,123072b8ba3f5ead9acc421908f24b7df11bb7b020ebfc098289ea303e872b7f,train,"[128000, 34027, 47084, 369, 1884, 889, 527, 11201, 1022, 1109, 7182, 13]",12,123072b8ba3f5ead9acc421908f24b7df11bb7b020ebfc098289ea303e872b7f,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A6-03,ipip_stems,A6,Am not interested in other people's problems.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,ef76bc993c901489e9e5b97b31e69a09782837323d6f6fdaba400cc844d9f9ea,train,"[128000, 6219, 539, 8173, 304, 1023, 1274, 596, 5435, 13]",10,ef76bc993c901489e9e5b97b31e69a09782837323d6f6fdaba400cc844d9f9ea,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-A6-04,ipip_stems,A6,Try not to think about the needy.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,644f2a36aa33f5e0d3235e50bf0f2adcef5a87c987629ebab0978dea8681476d,validation,"[128000, 22170, 539, 311, 1781, 922, 279, 83563, 13]",9,644f2a36aa33f5e0d3235e50bf0f2adcef5a87c987629ebab0978dea8681476d,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-C1-01,ipip_stems,C1,Complete tasks successfully.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,ea0aa2e5a9ee108af74cf3f343dd856f1a0982d334906c146abf5150daf4290a,train,"[128000, 12833, 9256, 7946, 13]",5,ea0aa2e5a9ee108af74cf3f343dd856f1a0982d334906c146abf5150daf4290a,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-C1-02,ipip_stems,C1,Excel in what I do.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,1bbcc563df674735de681a0ce1f75535988150b88e3c10292c74a72ea2853fb0,validation,"[128000, 20656, 304, 1148, 358, 656, 13]",7,1bbcc563df674735de681a0ce1f75535988150b88e3c10292c74a72ea2853fb0,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-C1-03,ipip_stems,C1,Handle tasks smoothly.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,f122d658a096d55e24366fc2d0188f90ddc62600ea8e7761855e6e57a6652249,test,"[128000, 7144, 9256, 39511, 13]",5,f122d658a096d55e24366fc2d0188f90ddc62600ea8e7761855e6e57a6652249,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-C1-04,ipip_stems,C1,Know how to get things done.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,d8bb3b909301d2c9d808c8ecb0c56d9c82182384354a39be887c0f17cca93f61,train,"[128000, 39512, 1268, 311, 636, 2574, 2884, 13]",8,d8bb3b909301d2c9d808c8ecb0c56d9c82182384354a39be887c0f17cca93f61,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-C2-01,ipip_stems,C2,Like to tidy up.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,2ee36972fadefb24440d581ceee81ce9bccdcc51a7dd8faaad8991132d488a77,train,"[128000, 13246, 311, 58905, 709, 13]",6,2ee36972fadefb24440d581ceee81ce9bccdcc51a7dd8faaad8991132d488a77,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-C2-02,ipip_stems,C2,Often forget to put things back in their proper place.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,ecbb9fc0fc339602e6c421efbde7ce4420ca71d359aef2fdbaa2914ea0efdc2b,train,"[128000, 78013, 10894, 311, 2231, 2574, 1203, 304, 872, 6300, 2035, 13]",12,ecbb9fc0fc339602e6c421efbde7ce4420ca71d359aef2fdbaa2914ea0efdc2b,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
ACT-IPIP-C2-03,ipip_stems,C2,Leave a mess in my room.,Exact frozen Johnson 2014 IPIP-NEO-120 item statement.,True,bce61b1a033dd8f81bd71d09b5888a4ae3d7c7fb105c940ce38a4419d9595e87,test,"[128000, 22586, 264, 9622, 304, 856, 3130, 13]",8,bce61b1a033dd8f81bd71d09b5888a4ae3d7c7fb105c940ce38a4419d9595e87,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
